"Season","Colony","Nest","Laying_date","ring","sex","Mate_ID","Final_clutch_size","Focal_Seasons","succ","Mate_Seasons","predation","Pair","total_pair_duration_nogaps","breeding_exp_pair_days","breeding_exp_Focal_nogaps","breeding_exp_Mate_nogaps","breeding_exp_Focal_days","breeding_exp_Mate_days","N_of_life_partners_Focal","N_of_life_partners_Mate","Clutch_size","N_hatched","succ_from_hatch","hatch_succ","season_of_protection","Col_Size","Focal_MinAge","Mate_MinAge","egg_mass","unique_ID","ColNestLaying","tarsus_Focal","tarsus_Mate","fledging_mass","wing_chick","ringer","Relaying_int","Fate_clutch","Group_Size"
"2014/2015",8,"5A","19-09-14","Focal_ID_27",2,"Mate_ID_27",3,NA,0,2,"protected","Pair_ID_27",2,259,3,2,650,259,2,2,3,0,NA,0,5,104,908,667,2.839,"8_5A_2014-09-19_III","8_5A_2014-09-19",23.42,23.00333333,NA,NA,"",7,"failed_eggs",NA
"2014/2015",8,"15A","25-09-14","Focal_ID_28",2,"Mate_ID_28",3,NA,1,NA,"protected","Pair_ID_28",4,681,3,3,681,681,2,3,3,3,1,1,5,104,1885,1775,2.697,"8_15A_2014-09-25_I","8_15A_2014-09-25",22.7975,24.18,27.7,61,"elise blatti",21,"successful",6.857142857
"2014/2015",8,"15A","25-09-14","Focal_ID_28",2,"Mate_ID_28",3,NA,1,NA,"protected","Pair_ID_28",4,681,3,3,681,681,2,3,3,3,1,1,5,104,1885,1775,2.837,"8_15A_2014-09-25_II","8_15A_2014-09-25",22.7975,24.18,28.6,59.5,"elise blatti",21,"successful",6.857142857
"2014/2015",8,"15A","25-09-14","Focal_ID_28",2,"Mate_ID_28",3,NA,1,NA,"protected","Pair_ID_28",4,681,3,3,681,681,2,3,3,3,1,1,5,104,1885,1775,2.715,"8_15A_2014-09-25_III","8_15A_2014-09-25",22.7975,24.18,30.7,58.5,"elise blatti",21,"successful",6.857142857
"2015/2016",20,"14","09-10-15","Focal_ID_29",2,"Mate_ID_29",4,NA,0,4,"natural","Pair_ID_29",3,644,3,3,644,644,2,2,4,NA,NA,NA,NA,42,2215,1700,2.432,"20_14_2015-10-09_III","20_14_2015-10-09",23.854,22.916,NA,NA,"",31,"failed_chicks",3
"2015/2016",20,"14","09-10-15","Focal_ID_29",2,"Mate_ID_29",4,NA,0,4,"natural","Pair_ID_29",3,644,3,3,644,644,2,2,4,NA,NA,NA,NA,42,2215,1700,2.298,"20_14_2015-10-09_IV","20_14_2015-10-09",23.854,22.916,NA,NA,"",31,"failed_chicks",3
"2015/2016",20,"14","09-10-15","Focal_ID_29",2,"Mate_ID_29",4,NA,0,4,"natural","Pair_ID_29",3,644,3,3,644,644,2,2,4,NA,NA,NA,NA,42,2215,1700,2.264,"20_14_2015-10-09_X","20_14_2015-10-09",23.854,22.916,NA,NA,"",31,"failed_chicks",3
"2015/2016",20,"14","09-10-15","Focal_ID_29",2,"Mate_ID_29",4,NA,0,4,"natural","Pair_ID_29",3,644,3,3,644,644,2,2,4,NA,NA,NA,NA,42,2215,1700,2.221,"20_14_2015-10-09_XX","20_14_2015-10-09",23.854,22.916,NA,NA,"",31,"failed_chicks",3
"2015/2016",31,"5","10-10-15","Focal_ID_30",2,"Mate_ID_30",3,3,0,NA,"natural","Pair_ID_30",3,648,3,4,648,1091,2,2,3,3,0,1,NA,55,1026,1862,2.576,"31_5_2015-10-10_X","31_5_2015-10-10",24.06,23.525,NA,NA,"",80,"failed_chicks",2.5
"2015/2016",31,"5","10-10-15","Focal_ID_30",2,"Mate_ID_30",3,3,0,NA,"natural","Pair_ID_30",3,648,3,4,648,1091,2,2,3,3,0,1,NA,55,1026,1862,2.23,"31_5_2015-10-10_XX","31_5_2015-10-10",24.06,23.525,NA,NA,"",80,"failed_chicks",2.5
"2015/2016",31,"5","10-10-15","Focal_ID_30",2,"Mate_ID_30",3,3,0,NA,"natural","Pair_ID_30",3,648,3,4,648,1091,2,2,3,3,0,1,NA,55,1026,1862,2.542,"31_5_2015-10-10_XXX","31_5_2015-10-10",24.06,23.525,NA,NA,"",80,"failed_chicks",2.5
"2015/2016",31,"21","11-10-15","Focal_ID_31",2,"Mate_ID_31",3,3,0,1,"natural","Pair_ID_31",3,0,3,1,659,0,2,1,3,3,0,1,NA,55,1061,513,2.541,"31_21_2015-10-11_III","31_21_2015-10-11",24.48333333,23.67333333,NA,NA,"",122,"failed_chicks",NA
"2015/2016",31,"21","11-10-15","Focal_ID_31",2,"Mate_ID_31",3,3,0,1,"natural","Pair_ID_31",3,0,3,1,659,0,2,1,3,3,0,1,NA,55,1061,513,3.007,"31_21_2015-10-11_X","31_21_2015-10-11",24.48333333,23.67333333,NA,NA,"",122,"failed_chicks",NA
"2015/2016",31,"21","11-10-15","Focal_ID_31",2,"Mate_ID_31",3,3,0,1,"natural","Pair_ID_31",3,0,3,1,659,0,2,1,3,3,0,1,NA,55,1061,513,2.622,"31_21_2015-10-11_XX","31_21_2015-10-11",24.48333333,23.67333333,NA,NA,"",122,"failed_chicks",NA
"2015/2016",31,"29","11-10-15","Focal_ID_32",2,"Mate_ID_32",3,3,0,NA,"natural","Pair_ID_32",4,650,3,4,650,1086,2,2,3,NA,NA,NA,NA,55,1058,1863,2.75,"31_29_2015-10-11_III","31_29_2015-10-11",24.39,24.35666667,NA,NA,"",85,"failed_chicks",NA
"2015/2016",31,"29","11-10-15","Focal_ID_32",2,"Mate_ID_32",3,3,0,NA,"natural","Pair_ID_32",4,650,3,4,650,1086,2,2,3,NA,NA,NA,NA,55,1058,1863,2.623,"31_29_2015-10-11_X","31_29_2015-10-11",24.39,24.35666667,NA,NA,"",85,"failed_chicks",NA
"2015/2016",31,"29","11-10-15","Focal_ID_32",2,"Mate_ID_32",3,3,0,NA,"natural","Pair_ID_32",4,650,3,4,650,1086,2,2,3,NA,NA,NA,NA,55,1058,1863,2.849,"31_29_2015-10-11_XX","31_29_2015-10-11",24.39,24.35666667,NA,NA,"",85,"failed_chicks",NA
"2015/2016",37,"26","11-10-15","Focal_ID_33",2,"Mate_ID_33",3,2,0,NA,"natural","Pair_ID_33",3,368,3,3,658,634,2,2,3,3,0,1,NA,93,1012,2264,2.857,"37_26_2015-10-11_III","37_26_2015-10-11",22.99,23.63,NA,NA,"",179,"failed_chicks",4
"2015/2016",37,"26","11-10-15","Focal_ID_33",2,"Mate_ID_33",3,2,0,NA,"natural","Pair_ID_33",3,368,3,3,658,634,2,2,3,3,0,1,NA,93,1012,2264,2.716,"37_26_2015-10-11_X","37_26_2015-10-11",22.99,23.63,NA,NA,"",179,"failed_chicks",4
"2015/2016",37,"26","11-10-15","Focal_ID_33",2,"Mate_ID_33",3,2,0,NA,"natural","Pair_ID_33",3,368,3,3,658,634,2,2,3,3,0,1,NA,93,1012,2264,2.842,"37_26_2015-10-11_XX","37_26_2015-10-11",22.99,23.63,NA,NA,"",179,"failed_chicks",4
"2015/2016",31,"33A","12-10-15","Focal_ID_34",2,"Mate_ID_34",1,3,0,3,"natural","Pair_ID_34",4,364,3,2,622,364,2,1,1,0,NA,0,NA,55,1060,1028,2.738,"31_33A_2015-10-12_I","31_33A_2015-10-12",24.06,24.165,NA,NA,"",-5,"failed_eggs",NA
"2015/2016",8,"15","13-10-15","Focal_ID_35",2,"Mate_ID_35",3,NA,1,3,"protected","Pair_ID_35",4,583,3,3,648,583,2,2,3,3,1,1,6,116,1867,1033,2.633,"8_15_2015-10-13_I","8_15_2015-10-13",24.67,23.63,21.05,56,"maxime passerault",101,"successful",5.666666667
"2015/2016",8,"15","13-10-15","Focal_ID_35",2,"Mate_ID_35",3,NA,0,3,"protected","Pair_ID_35",4,583,3,3,648,583,2,2,3,3,0,1,6,116,1867,1033,2.621,"8_15_2015-10-13_II","8_15_2015-10-13",24.67,23.63,NA,NA,"",101,"successful",5.666666667
"2015/2016",8,"15","13-10-15","Focal_ID_35",2,"Mate_ID_35",3,NA,0,3,"protected","Pair_ID_35",4,583,3,3,648,583,2,2,3,3,0,1,6,116,1867,1033,2.375,"8_15_2015-10-13_III","8_15_2015-10-13",24.67,23.63,NA,NA,"",101,"successful",5.666666667
"2015/2016",31,"9","14-10-15","Focal_ID_36",2,"Mate_ID_36",3,NA,0,NA,"natural","Pair_ID_36",1,0,3,3,621,661,3,3,3,0,NA,0,NA,55,879,2264,2.301,"31_9_2015-10-14_III","31_9_2015-10-14",23.755,23.584,NA,NA,"",82,"failed_chicks",NA
"2015/2016",31,"9","14-10-15","Focal_ID_36",2,"Mate_ID_36",3,NA,0,NA,"natural","Pair_ID_36",1,0,3,3,621,661,3,3,3,0,NA,0,NA,55,879,2264,2.385,"31_9_2015-10-14_X","31_9_2015-10-14",23.755,23.584,NA,NA,"",82,"failed_chicks",NA
"2015/2016",31,"9","14-10-15","Focal_ID_36",2,"Mate_ID_36",3,NA,0,NA,"natural","Pair_ID_36",1,0,3,3,621,661,3,3,3,0,NA,0,NA,55,879,2264,2.374,"31_9_2015-10-14_XX","31_9_2015-10-14",23.755,23.584,NA,NA,"",82,"failed_chicks",NA
"2015/2016",7,"10","15-10-15","Focal_ID_37",2,"Mate_ID_37",3,NA,0,2,"natural","Pair_ID_37",3,553,3,3,553,553,2,1,3,0,NA,0,NA,42,811,1039,2.513,"7_10_2015-10-15_X","7_10_2015-10-15",23.745,23.4925,NA,NA,"",NA,"failed_eggs",NA
"2015/2016",7,"10","15-10-15","Focal_ID_37",2,"Mate_ID_37",3,NA,0,2,"natural","Pair_ID_37",3,553,3,3,553,553,2,1,3,0,NA,0,NA,42,811,1039,2.725,"7_10_2015-10-15_XX","7_10_2015-10-15",23.745,23.4925,NA,NA,"",NA,"failed_eggs",NA
"2015/2016",7,"10","15-10-15","Focal_ID_37",2,"Mate_ID_37",3,NA,0,2,"natural","Pair_ID_37",3,553,3,3,553,553,2,1,3,0,NA,0,NA,42,811,1039,2.794,"7_10_2015-10-15_XXX","7_10_2015-10-15",23.745,23.4925,NA,NA,"",NA,"failed_eggs",NA
"2015/2016",11,"33","12-02-16","Focal_ID_38",2,"Mate_ID_38",3,NA,0,2,"protected","Pair_ID_38",1,0,2,1,521,0,2,3,3,3,0,1,6,49,901,821,2.332,"11_33_2016-02-12_III","11_33_2016-02-12",24.56,24.35,NA,NA,"",NA,"failed_chicks",2
"2015/2016",11,"33","12-02-16","Focal_ID_38",2,"Mate_ID_38",3,NA,0,2,"protected","Pair_ID_38",1,0,2,1,521,0,2,3,3,3,0,1,6,49,901,821,2.584,"11_33_2016-02-12_X","11_33_2016-02-12",24.56,24.35,NA,NA,"",NA,"failed_chicks",2
"2015/2016",11,"33","12-02-16","Focal_ID_38",2,"Mate_ID_38",3,NA,0,2,"protected","Pair_ID_38",1,0,2,1,521,0,2,3,3,3,0,1,6,49,901,821,2.573,"11_33_2016-02-12_XX","11_33_2016-02-12",24.56,24.35,NA,NA,"",NA,"failed_chicks",2
"2015/2016",8,"23","26-02-16","Focal_ID_39",2,"Mate_ID_39",3,3,0,2,"protected","Pair_ID_39",1,0,2,1,515,0,2,2,3,3,0,1,6,116,1215,841,2.754,"8_23_2016-02-26_X","8_23_2016-02-26",24.035,24.81,NA,NA,"",NA,"failed_chicks",4.25
"2015/2016",8,"23","26-02-16","Focal_ID_39",2,"Mate_ID_39",3,3,0,2,"protected","Pair_ID_39",1,0,2,1,515,0,2,2,3,3,0,1,6,116,1215,841,2.718,"8_23_2016-02-26_XX","8_23_2016-02-26",24.035,24.81,NA,NA,"",NA,"failed_chicks",4.25
"2015/2016",8,"23","26-02-16","Focal_ID_39",2,"Mate_ID_39",3,3,0,2,"protected","Pair_ID_39",1,0,2,1,515,0,2,2,3,3,0,1,6,116,1215,841,2.89,"8_23_2016-02-26_XXX","8_23_2016-02-26",24.035,24.81,NA,NA,"",NA,"failed_chicks",4.25
"2015/2016",7,"15","02-04-16","Focal_ID_40",2,"Mate_ID_40",3,NA,0,NA,"natural","Pair_ID_40",3,592,2,2,592,592,2,1,3,0,NA,0,NA,42,1297,1529,2.519,"7_15_2016-04-02_I","7_15_2016-04-02",25.27666667,23.59,NA,NA,"",4,"failed_eggs",NA
"2015/2016",7,"15","02-04-16","Focal_ID_40",2,"Mate_ID_40",3,NA,0,NA,"natural","Pair_ID_40",3,592,2,2,592,592,2,1,3,0,NA,0,NA,42,1297,1529,2.781,"7_15_2016-04-02_II","7_15_2016-04-02",25.27666667,23.59,NA,NA,"",4,"failed_eggs",NA
"2015/2016",7,"15","02-04-16","Focal_ID_40",2,"Mate_ID_40",3,NA,0,NA,"natural","Pair_ID_40",3,592,2,2,592,592,2,1,3,0,NA,0,NA,42,1297,1529,2.761,"7_15_2016-04-02_III","7_15_2016-04-02",25.27666667,23.59,NA,NA,"",4,"failed_eggs",NA
"2015/2016",11,"22","12-04-16","Focal_ID_41",2,"Mate_ID_41",3,3,1,3,"protected","Pair_ID_41",2,569,2,2,569,569,1,1,3,2,1,1,6,49,1234,1199,2.599,"11_22_2016-04-12_X","11_22_2016-04-12",23.34,23.92333333,33.11,55,"andre ferreira",63,"successful",2
"2015/2016",11,"22","12-04-16","Focal_ID_41",2,"Mate_ID_41",3,3,1,3,"protected","Pair_ID_41",2,569,2,2,569,569,1,1,3,2,1,1,6,49,1234,1199,2.348,"11_22_2016-04-12_XX","11_22_2016-04-12",23.34,23.92333333,30.81,49,"andre ferreira",63,"successful",2
"2015/2016",11,"22","12-04-16","Focal_ID_41",2,"Mate_ID_41",3,3,0,3,"protected","Pair_ID_41",2,569,2,2,569,569,1,1,3,2,NA,0,6,49,1234,1199,2.313,"11_22_2016-04-12_XXX","11_22_2016-04-12",23.34,23.92333333,NA,NA,"",63,"successful",2
"2015/2016",32,"9","14-04-16","Focal_ID_42",2,"Mate_ID_42",3,NA,1,3,"natural","Pair_ID_42",3,574,2,2,574,574,1,1,3,2,1,1,NA,44,966,1216,2.432,"32_9_2016-04-14_III","32_9_2016-04-14",23.51,22.75,33.21,57,"andre ferreira",17,"successful",4
"2015/2016",32,"9","14-04-16","Focal_ID_42",2,"Mate_ID_42",3,NA,1,3,"natural","Pair_ID_42",3,574,2,2,574,574,1,1,3,2,1,1,NA,44,966,1216,2.462,"32_9_2016-04-14_X","32_9_2016-04-14",23.51,22.75,31.29,54,"andre ferreira",17,"successful",4
"2015/2016",32,"9","14-04-16","Focal_ID_42",2,"Mate_ID_42",3,NA,0,3,"natural","Pair_ID_42",3,574,2,2,574,574,1,1,3,2,NA,0,NA,44,966,1216,2.455,"32_9_2016-04-14_XX","32_9_2016-04-14",23.51,22.75,NA,NA,"",17,"successful",4
"2015/2016",31,"20","15-04-16","Focal_ID_43",2,"Mate_ID_43",3,NA,1,3,"natural","Pair_ID_43",5,499,2,2,567,499,2,1,3,3,1,1,NA,55,2009,1210,2.333,"31_20_2016-04-15_I","31_20_2016-04-15",23.81333333,23.94,28.1,55,"andre ferreira",NA,"successful",2
"2015/2016",31,"20","15-04-16","Focal_ID_43",2,"Mate_ID_43",3,NA,1,3,"natural","Pair_ID_43",5,499,2,2,567,499,2,1,3,3,1,1,NA,55,2009,1210,2.44,"31_20_2016-04-15_II","31_20_2016-04-15",23.81333333,23.94,27.33,49,"andre ferreira",NA,"successful",2
"2015/2016",31,"20","15-04-16","Focal_ID_43",2,"Mate_ID_43",3,NA,1,3,"natural","Pair_ID_43",5,499,2,2,567,499,2,1,3,3,1,1,NA,55,2009,1210,2.401,"31_20_2016-04-15_III","31_20_2016-04-15",23.81333333,23.94,26.13,51.5,"andre ferreira",NA,"successful",2
"2015/2016",7,"19","19-04-16","Focal_ID_44",2,"Mate_ID_44",4,NA,0,NA,"natural","Pair_ID_44",3,575,2,2,575,575,1,2,4,NA,NA,NA,NA,42,1313,812,2.697,"7_19_2016-04-19_IV","7_19_2016-04-19",24.1,24.44,NA,NA,"",NA,"failed_chicks",NA
"2015/2016",7,"19","19-04-16","Focal_ID_44",2,"Mate_ID_44",4,NA,0,NA,"natural","Pair_ID_44",3,575,2,2,575,575,1,2,4,NA,NA,NA,NA,42,1313,812,2.666,"7_19_2016-04-19_X","7_19_2016-04-19",24.1,24.44,NA,NA,"",NA,"failed_chicks",NA
"2015/2016",7,"19","19-04-16","Focal_ID_44",2,"Mate_ID_44",4,NA,0,NA,"natural","Pair_ID_44",3,575,2,2,575,575,1,2,4,NA,NA,NA,NA,42,1313,812,2.614,"7_19_2016-04-19_XX","7_19_2016-04-19",24.1,24.44,NA,NA,"",NA,"failed_chicks",NA
"2015/2016",7,"19","19-04-16","Focal_ID_44",2,"Mate_ID_44",4,NA,0,NA,"natural","Pair_ID_44",3,575,2,2,575,575,1,2,4,NA,NA,NA,NA,42,1313,812,2.679,"7_19_2016-04-19_XXX","7_19_2016-04-19",24.1,24.44,NA,NA,"",NA,"failed_chicks",NA
"2015/2016",7,"9","20-04-16","Focal_ID_45",2,"Mate_ID_45",3,NA,1,NA,"natural","Pair_ID_45",3,64,2,2,577,581,2,2,3,2,1,1,NA,42,973,973,2.5,"7_9_2016-04-20_I","7_9_2016-04-20",23.31,23.72,30.09,57,"andre ferreira",82,"successful",2
"2015/2016",7,"9","20-04-16","Focal_ID_45",2,"Mate_ID_45",3,NA,1,NA,"natural","Pair_ID_45",3,64,2,2,577,581,2,2,3,2,1,1,NA,42,973,973,2.549,"7_9_2016-04-20_II","7_9_2016-04-20",23.31,23.72,30.26,59,"andre ferreira",82,"successful",2
"2015/2016",7,"9","20-04-16","Focal_ID_45",2,"Mate_ID_45",3,NA,0,NA,"natural","Pair_ID_45",3,64,2,2,577,581,2,2,3,2,NA,0,NA,42,973,973,2.636,"7_9_2016-04-20_III","7_9_2016-04-20",23.31,23.72,NA,NA,"",82,"successful",2
"2015/2016",71,"8","20-04-16","Focal_ID_46",2,"Mate_ID_46",3,NA,0,3,"protected","Pair_ID_46",3,577,2,2,577,577,1,1,3,2,1,1,3,46,962,1206,2.418,"71_8_2016-04-20_I","71_8_2016-04-20",23.76,24.41333333,NA,NA,"",89,"successful",5
"2015/2016",71,"8","20-04-16","Focal_ID_46",2,"Mate_ID_46",3,NA,1,3,"protected","Pair_ID_46",3,577,2,2,577,577,1,1,3,2,1,1,3,46,962,1206,2.345,"71_8_2016-04-20_II","71_8_2016-04-20",23.76,24.41333333,NA,NA,"andre ferreira",89,"successful",5
"2015/2016",71,"8","20-04-16","Focal_ID_46",2,"Mate_ID_46",3,NA,1,3,"protected","Pair_ID_46",3,577,2,2,577,577,1,1,3,2,NA,0,3,46,962,1206,2.328,"71_8_2016-04-20_III","71_8_2016-04-20",23.76,24.41333333,NA,NA,"andre ferreira",89,"successful",5
"2015/2016",31,"15","23-04-16","Focal_ID_47",2,"Mate_ID_47",2,NA,1,3,"natural","Pair_ID_47",4,582,2,2,582,582,1,2,2,2,1,1,NA,55,973,1221,2.32,"31_15_2016-04-23_X","31_15_2016-04-23",23.76,23.695,32.57,62,"andre ferreira",10,"successful",5.5
"2015/2016",31,"15","23-04-16","Focal_ID_47",2,"Mate_ID_47",2,NA,1,3,"natural","Pair_ID_47",4,582,2,2,582,582,1,2,2,2,1,1,NA,55,973,1221,2.469,"31_15_2016-04-23_XX","31_15_2016-04-23",23.76,23.695,NA,NA,"",10,"successful",5.5
"2015/2016",37,"64","25-04-16","Focal_ID_48",2,"Mate_ID_48",3,NA,1,7,"natural","Pair_ID_48",4,554,2,2,554,554,2,1,3,3,1,1,NA,93,2051,2676,2.373,"37_64_2016-04-25_X","37_64_2016-04-25",22.09,23.24,27.64,55,"andre ferreira",76,"successful",NA
"2015/2016",37,"64","25-04-16","Focal_ID_48",2,"Mate_ID_48",3,NA,1,7,"natural","Pair_ID_48",4,554,2,2,554,554,2,1,3,3,1,1,NA,93,2051,2676,2.606,"37_64_2016-04-25_XX","37_64_2016-04-25",22.09,23.24,31.49,63,"andre ferreira",76,"successful",NA
"2015/2016",37,"64","25-04-16","Focal_ID_48",2,"Mate_ID_48",3,NA,1,7,"natural","Pair_ID_48",4,554,2,2,554,554,2,1,3,3,1,1,NA,93,2051,2676,2.527,"37_64_2016-04-25_XXX","37_64_2016-04-25",22.09,23.24,32.69,62,"andre ferreira",76,"successful",NA
"2015/2016",32,"5A","27-04-16","Focal_ID_49",2,"Mate_ID_19",3,2,0,NA,"natural","Pair_ID_49",3,559,2,4,559,1249,2,2,3,3,1,1,NA,44,1182,3090,2.783,"32_5A_2016-04-27_I","32_5A_2016-04-27",24.275,23.44666667,NA,NA,"",NA,"successful",NA
"2015/2016",32,"5A","27-04-16","Focal_ID_49",2,"Mate_ID_19",3,2,1,NA,"natural","Pair_ID_49",3,559,2,4,559,1249,2,2,3,3,1,1,NA,44,1182,3090,2.815,"32_5A_2016-04-27_II","32_5A_2016-04-27",24.275,23.44666667,NA,NA,"",NA,"successful",NA
"2015/2016",32,"5A","27-04-16","Focal_ID_49",2,"Mate_ID_19",3,2,1,NA,"natural","Pair_ID_49",3,559,2,4,559,1249,2,2,3,3,0,1,NA,44,1182,3090,2.854,"32_5A_2016-04-27_III","32_5A_2016-04-27",24.275,23.44666667,NA,NA,"",NA,"successful",NA
"2015/2016",37,"65","27-04-16","Focal_ID_50",2,"Mate_ID_49",4,NA,1,1,"natural","Pair_ID_50",4,62,2,1,583,62,2,1,4,NA,NA,NA,NA,93,1332,771,2.548,"37_65_2016-04-27_I","37_65_2016-04-27",24.47,23.71,NA,NA,"andre ferreira",59,"successful",2
"2015/2016",37,"65","27-04-16","Focal_ID_50",2,"Mate_ID_49",4,NA,1,1,"natural","Pair_ID_50",4,62,2,1,583,62,2,1,4,NA,NA,NA,NA,93,1332,771,2.735,"37_65_2016-04-27_II","37_65_2016-04-27",24.47,23.71,NA,NA,"andre ferreira",59,"successful",2
"2015/2016",37,"65","27-04-16","Focal_ID_50",2,"Mate_ID_49",4,NA,0,1,"natural","Pair_ID_50",4,62,2,1,583,62,2,1,4,NA,NA,NA,NA,93,1332,771,2.704,"37_65_2016-04-27_III","37_65_2016-04-27",24.47,23.71,NA,NA,"",59,"successful",2
"2015/2016",37,"65","27-04-16","Focal_ID_50",2,"Mate_ID_49",4,NA,0,1,"natural","Pair_ID_50",4,62,2,1,583,62,2,1,4,NA,NA,NA,NA,93,1332,771,2.818,"37_65_2016-04-27_IV","37_65_2016-04-27",24.47,23.71,NA,NA,"",59,"successful",2
"2015/2016",8,"75","28-04-16","Focal_ID_51",2,"Mate_ID_50",4,2,0,NA,"protected","Pair_ID_51",1,56,2,1,576,56,2,1,4,NA,NA,NA,6,116,1202,NA,2.129,"8_75_2016-04-28_I","8_75_2016-04-28",23.37333333,NA,NA,NA,"",NA,"successful",NA
"2015/2016",8,"75","28-04-16","Focal_ID_51",2,"Mate_ID_50",4,2,0,NA,"protected","Pair_ID_51",1,56,2,1,576,56,2,1,4,NA,NA,NA,6,116,1202,NA,2.307,"8_75_2016-04-28_II","8_75_2016-04-28",23.37333333,NA,NA,NA,"",NA,"successful",NA
"2015/2016",8,"75","28-04-16","Focal_ID_51",2,"Mate_ID_50",4,2,1,NA,"protected","Pair_ID_51",1,56,2,1,576,56,2,1,4,NA,NA,NA,6,116,1202,NA,2.385,"8_75_2016-04-28_III","8_75_2016-04-28",23.37333333,NA,31.33,56,"andre ferreira",NA,"successful",NA
"2015/2016",8,"75","28-04-16","Focal_ID_51",2,"Mate_ID_50",4,2,1,NA,"protected","Pair_ID_51",1,56,2,1,576,56,2,1,4,NA,NA,NA,6,116,1202,NA,2.329,"8_75_2016-04-28_IV","8_75_2016-04-28",23.37333333,NA,29.41,59,"andre ferreira",NA,"successful",NA
"2015/2016",21,"8","28-04-16","Focal_ID_52",2,"Mate_ID_51",4,NA,1,NA,"natural","Pair_ID_52",3,199,2,8,592,2716,3,5,4,4,1,1,NA,12,1253,4383,2.517,"21_8_2016-04-28_IV","21_8_2016-04-28",22.8625,24.08375,30.21,58,"andre ferreira",NA,"successful",NA
"2015/2016",21,"8","28-04-16","Focal_ID_52",2,"Mate_ID_51",4,NA,1,NA,"natural","Pair_ID_52",3,199,2,8,592,2716,3,5,4,4,1,1,NA,12,1253,4383,2.447,"21_8_2016-04-28_X","21_8_2016-04-28",22.8625,24.08375,30.54,61,"andre ferreira",NA,"successful",NA
"2015/2016",21,"8","28-04-16","Focal_ID_52",2,"Mate_ID_51",4,NA,1,NA,"natural","Pair_ID_52",3,199,2,8,592,2716,3,5,4,4,1,1,NA,12,1253,4383,2.485,"21_8_2016-04-28_XX","21_8_2016-04-28",22.8625,24.08375,30.71,55,"andre ferreira",NA,"successful",NA
"2015/2016",21,"8","28-04-16","Focal_ID_52",2,"Mate_ID_51",4,NA,1,NA,"natural","Pair_ID_52",3,199,2,8,592,2716,3,5,4,4,1,1,NA,12,1253,4383,2.314,"21_8_2016-04-28_XXX","21_8_2016-04-28",22.8625,24.08375,30.13,59,"andre ferreira",NA,"successful",NA
"2015/2016",20,"9","29-04-16","Focal_ID_53",2,"Mate_ID_52",3,3,1,NA,"natural","Pair_ID_53",4,563,2,4,563,1292,3,3,3,3,1,1,NA,42,1216,2465,2.561,"20_9_2016-04-29_X","20_9_2016-04-29",23.5875,23.4725,31.26,59,"andre ferreira",NA,"successful",3
"2015/2016",20,"9","29-04-16","Focal_ID_53",2,"Mate_ID_52",3,3,1,NA,"natural","Pair_ID_53",4,563,2,4,563,1292,3,3,3,3,1,1,NA,42,1216,2465,2.512,"20_9_2016-04-29_XX","20_9_2016-04-29",23.5875,23.4725,32.48,60,"andre ferreira",NA,"successful",3
"2015/2016",20,"9","29-04-16","Focal_ID_53",2,"Mate_ID_52",3,3,1,NA,"natural","Pair_ID_53",4,563,2,4,563,1292,3,3,3,3,1,1,NA,42,1216,2465,2.525,"20_9_2016-04-29_XXX","20_9_2016-04-29",23.5875,23.4725,31.57,55,"andre ferreira",NA,"successful",3
"2015/2016",32,"10","03-05-16","Focal_ID_54",2,"Mate_ID_53",NA,3,0,3,"natural","Pair_ID_54",4,599,2,2,599,599,2,1,4,NA,NA,NA,NA,44,1223,1266,2.39,"32_10_2016-05-03_X","32_10_2016-05-03",24.115,24.07,NA,NA,"",NA,"successful",NA
"2015/2016",32,"10","03-05-16","Focal_ID_54",2,"Mate_ID_53",NA,3,1,3,"natural","Pair_ID_54",4,599,2,2,599,599,2,1,4,NA,NA,NA,NA,44,1223,1266,2.44,"32_10_2016-05-03_XX","32_10_2016-05-03",24.115,24.07,NA,NA,"",NA,"successful",NA
"2015/2016",32,"10","03-05-16","Focal_ID_54",2,"Mate_ID_53",NA,3,1,3,"natural","Pair_ID_54",4,599,2,2,599,599,2,1,4,NA,NA,NA,NA,44,1223,1266,2.46,"32_10_2016-05-03_XXX","32_10_2016-05-03",24.115,24.07,NA,NA,"",NA,"successful",NA
"2015/2016",32,"10","03-05-16","Focal_ID_54",2,"Mate_ID_53",NA,3,1,3,"natural","Pair_ID_54",4,599,2,2,599,599,2,1,4,NA,NA,NA,NA,44,1223,1266,2.31,"32_10_2016-05-03_XXXX","32_10_2016-05-03",24.115,24.07,NA,NA,"",NA,"successful",NA
"2015/2016",20,"21","07-05-16","Focal_ID_55",2,"Mate_ID_54",NA,NA,0,3,"natural","Pair_ID_55",2,586,2,2,586,586,1,2,4,NA,NA,NA,NA,42,844,1237,NA,"20_21_2016-05-07_X","20_21_2016-05-07",24.29,24.4025,NA,NA,"",NA,"successful",3
"2015/2016",20,"21","07-05-16","Focal_ID_55",2,"Mate_ID_54",NA,NA,1,3,"natural","Pair_ID_55",2,586,2,2,586,586,1,2,4,NA,NA,NA,NA,42,844,1237,NA,"20_21_2016-05-07_XX","20_21_2016-05-07",24.29,24.4025,NA,NA,"",NA,"successful",3
